"stid","seq","wage_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_wage_avg"
212,-6,1.60245735833978,0,0,1,1,33,0,2.966666667,1,0,0,2019,1501.6125
213,-8,1.16467157306989,0,0,1,1,37,,3.266666667,0,0,0,2019,6024.78
213,-7,1.08543714459283,0,0,1,1,37,0,3.511111111,0,0,0,2019,6024.78
213,-6,0.484255026739566,0,0,1,1,37,0,3.133333333,0,0,0,2019,6024.78
213,-5,0.931579244387347,0,0,1,1,37,0,3.933333333,0,0,0,2020,6024.78
213,-4,1.29444892593588,0,0,1,1,37,0,8.144444444,0,0,0,2020,6024.78
213,-3,1.42733178638888,0,0,1,1,37,0,5.111111111,0,0,0,2020,6024.78
213,-2,0.775576867537072,0,0,1,1,37,0,3.766666667,0,0,0,2020,6024.78
213,-1,0.836699431348531,0,0,1,1,37,0,3.733333333,0,0,0,2021,6024.78
213,0,0.959440842653176,0,0,1,1,37,0,3.2,0,0,0,2021,6024.78
213,1,1.18262907525254,0,0,1,1,37,0,3.3,0,0,0,2021,6024.78
213,2,1.16479605894323,0,0,1,1,37,0,2.277777778,0,0,0,2021,6024.78
213,3,0.977151032900786,0,0,1,1,37,0,3.022222222,0,0,0,2022,6024.78
213,4,0.998848090718665,0,0,1,1,37,0,2.655555556,0,0,0,2022,6024.78
213,5,0.769292820650712,0,0,1,1,37,0,3.1,0,0,0,2022,6024.78
213,6,0,0,0,1,1,37,0,2.644444444,0,0,0,2022,6024.78
213,7,0,0,0,1,1,37,1,3.4,0,0,0,2023,6024.78
214,0,1.21162740756198,1,0,1,0,26,0,3.444444444,1,1,1,2021,9872.02
214,1,1.64419845178596,1,1,1,0,26,0,3.455555556,1,1,1,2021,9872.02
214,-1,0.627801604940022,1,0,1,0,26,0,4.133333333,1,1,1,2021,9872.02
214,3,1.99790417766577,1,1,1,0,26,0,2.988888889,1,1,1,2022,9872.02
214,-2,1.39762075036315,1,0,1,0,26,0,4.2,1,1,1,2020,9872.02
214,2,1.77538943397603,1,1,1,0,26,0,2.388888889,1,1,1,2021,9872.02
214,6,1.40569002088732,1,1,1,0,26,0,2.666666667,1,1,1,2022,9872.02
214,7,0,1,1,1,0,26,0,3.333333333,1,1,1,2023,9872.02
214,-3,1.2029817605718,1,0,1,0,26,0,5.833333333,1,1,1,2020,9872.02
214,-4,1.12006256065121,1,0,1,0,26,0,8.755555556,1,1,1,2020,9872.02
214,-6,0.778957092874609,1,0,1,0,26,0,3.055555556,1,1,1,2019,9872.02
214,5,1.34842311907796,1,1,1,0,26,0,3.077777778,1,1,1,2022,9872.02
214,-5,0.94184472883969,1,0,1,0,26,0,3.844444444,1,1,1,2020,9872.02
214,-7,0.854665002704614,1,0,1,0,26,0,3.6,1,1,1,2019,9872.02
214,-8,1.0760664990549,1,0,1,0,26,,3.322222222,1,1,1,2019,9872.02
214,4,0.854634613787249,1,1,1,0,26,0,2.633333333,1,1,1,2022,9872.02
215,0,2.04619068811325,0,0,0,0,50,0,5.066666667,1,0,0,2021,2949.1875
215,1,2.17031979146799,0,0,0,0,50,0,4.633333333,1,0,0,2021,2949.1875
215,2,2.62984974675228,0,0,0,0,50,0,3.066666667,1,0,0,2021,2949.1875
215,3,1.6369525504906,0,0,0,0,50,0,3.366666667,1,0,0,2022,2949.1875
215,4,2.06946489499226,0,0,0,0,50,0,2.966666667,1,0,0,2022,2949.1875
215,5,2.30997859579969,0,0,0,0,50,0,3.333333333,1,0,0,2022,2949.1875
215,6,2.99574035221565,0,0,0,0,50,0,2.866666667,1,0,0,2022,2949.1875
215,7,0,0,0,0,0,50,0,3.266666667,1,0,0,2023,2949.1875
215,-8,0,0,0,0,0,50,,3.233333333,1,0,0,2019,2949.1875
215,-7,0,0,0,0,0,50,1,3.5,1,0,0,2019,2949.1875
215,-6,0,0,0,0,0,50,1,2.966666667,1,0,0,2019,2949.1875
215,-5,0,0,0,0,0,50,1,3.7,1,0,0,2020,2949.1875
215,-4,1.95816644414775,0,0,0,0,50,1,14.46666667,1,0,0,2020,2949.1875
215,-3,1.99919469345371,0,0,0,0,50,0,9.1,1,0,0,2020,2949.1875
215,-2,2.48916015004132,0,0,0,0,50,0,6.533333333,1,0,0,2020,2949.1875
215,-1,1.55347871235722,0,0,0,0,50,0,5.7,1,0,0,2021,2949.1875
216,7,0,0,0,1,0,43,0,3.111111111,1,0,0,2023,9040.85625
216,-8,0.827921580989632,0,0,1,0,43,,2.955555556,1,0,0,2019,9040.85625
216,-7,0.968309832378985,0,0,1,0,43,0,3.255555556,1,0,0,2019,9040.85625
216,-6,0.960873589821761,0,0,1,0,43,0,2.566666667,1,0,0,2019,9040.85625
216,-5,1.32740966874681,0,0,1,0,43,0,3.177777778,1,0,0,2020,9040.85625
216,-4,0.864995503053154,0,0,1,0,43,0,7.455555556,1,0,0,2020,9040.85625
216,-3,1.02533872275649,0,0,1,0,43,0,5.533333333,1,0,0,2020,9040.85625
216,-2,1.13594771512931,0,0,1,0,43,0,3.7,1,0,0,2020,9040.85625
216,-1,0.889203387123869,0,0,1,0,43,0,3.511111111,1,0,0,2021,9040.85625
216,0,0.914767337441075,0,0,1,0,43,0,3.344444444,1,0,0,2021,9040.85625
216,1,1.08493374175704,0,0,1,0,43,0,3.5,1,0,0,2021,9040.85625
216,2,1.26511689642228,0,0,1,0,43,0,2.188888889,1,0,0,2021,9040.85625
216,3,0.914767337441075,0,0,1,0,43,0,2.733333333,1,0,0,2022,9040.85625
216,4,1.08690811227089,0,0,1,0,43,0,2.633333333,1,0,0,2022,9040.85625
216,5,0.724389351948827,0,0,1,0,43,0,3.3,1,0,0,2022,9040.85625
216,6,1.28137310003132,0,0,1,0,43,0,2.677777778,1,0,0,2022,9040.85625
217,-8,0,0,0,0,0,35,,2.666666667,1,0,0,2019,3634.215
217,-7,0,0,0,0,0,35,1,3,1,0,0,2019,3634.215
217,-6,0,0,0,0,0,35,1,2.4,1,0,0,2019,3634.215
217,-5,0,0,0,0,0,35,1,2.766666667,1,0,0,2020,3634.215
217,-4,1.79113783857037,0,0,0,0,35,1,8.7,1,0,0,2020,3634.215
217,-3,2.07825073640387,0,0,0,0,35,0,5.3,1,0,0,2020,3634.215
217,-2,2.0953823590514,0,0,0,0,35,0,3.566666667,1,0,0,2020,3634.215
217,-1,2.03522906597436,0,0,0,0,35,0,3.333333333,1,0,0,2021,3634.215
217,0,2.41623019001352,0,0,0,0,35,0,3.033333333,1,0,0,2021,3634.215
217,1,0.95706775741116,0,0,0,0,35,0,3.033333333,1,0,0,2021,3634.215
217,2,0.51046236945255,0,0,0,0,35,0,1.933333333,1,0,0,2021,3634.215
217,3,1.04832542928803,0,0,0,0,35,0,2.333333333,1,0,0,2022,3634.215
217,4,0.0719522647944604,0,0,0,0,35,0,2.2,1,0,0,2022,3634.215
217,5,0.0650071611063187,0,0,0,0,35,0,2.7,1,0,0,2022,3634.215
217,6,0.438529366039158,0,0,0,0,35,0,2.3,1,0,0,2022,3634.215
217,7,0,0,0,0,0,35,0,2.766666667,1,0,0,2023,3634.215
219,-8,0.939732016696685,0,0,0,0,51,,3.483333333,1,0,1,2019,6325.2075
219,-7,0.945297051519654,0,0,0,0,51,0,3.116666667,1,0,1,2019,6325.2075
219,-6,1.03760074274243,0,0,0,0,51,0,3.883333333,1,0,0,2020,6325.2075
219,-5,1.01286479534466,0,0,0,0,51,0,8.3,1,0,0,2020,6325.2075
219,-4,1.0408512289913,0,0,0,0,51,0,5.1,1,0,0,2020,6325.2075
219,-3,1.12541446268759,0,0,0,0,51,0,3.7,1,0,0,2020,6325.2075
219,-2,0.934160657970509,0,0,0,0,51,0,3.666666667,1,0,1,2021,6325.2075
219,-1,0.964079044047171,0,0,0,0,51,0,3.2,1,0,1,2021,6325.2075
219,0,0.932320402137005,0,0,0,0,51,0,3.3,1,0,1,2021,6325.2075
219,1,0.994275681864982,0,0,0,0,51,0,2.216666667,1,0,1,2021,6325.2075
219,2,0.801617970635746,0,0,0,0,51,0,3,1,0,1,2022,6325.2075
219,3,3.97619366637379,0,0,0,0,51,0,2.666666667,1,0,1,2022,6325.2075
219,4,3.65236713578171,0,0,0,0,51,0,3.083333333,1,0,1,2022,6325.2075
219,5,3.03707348731247,0,0,0,0,51,0,2.583333333,1,0,1,2022,6325.2075
219,6,0,0,1,0,0,51,0,3.383333333,1,0,1,2023,6325.2075
219,7,0,0,1,0,0,51,1,2.95,1,0,1,2023,6325.2075
220,4,2.01189264845918,1,1,1,0,57,0,3.333333333,0,1,0,2022,4288.57375
220,1,1.63769365048228,1,0,1,0,57,0,3.066666667,0,1,0,2021,4288.57375
220,0,0.295797641348712,1,0,1,0,57,1,4.633333333,0,1,0,2021,4288.57375
220,3,1.58907608852477,1,1,1,0,57,0,2.966666667,0,1,0,2022,4288.57375
220,-6,0.683376378918516,1,0,1,0,57,0,3.7,0,1,0,2020,4288.57375
220,5,2.78267570891138,1,1,1,0,57,0,2.866666667,0,1,0,2022,4288.57375
220,-2,0,1,0,1,0,57,0,5.7,0,1,0,2021,4288.57375
220,-5,1.54023933947737,1,0,1,0,57,0,14.46666667,0,1,0,2020,4288.57375
220,2,1.05581721662126,1,1,1,0,57,0,3.366666667,0,1,0,2022,4288.57375
220,-1,0,1,0,1,0,57,1,5.066666667,0,1,0,2021,4288.57375
220,-7,1.02825793773513,1,0,1,0,57,0,2.966666667,0,1,0,2019,4288.57375
220,-3,2.54246064906777,1,0,1,0,57,0,6.533333333,0,1,0,2020,4288.57375
220,-8,1.34270280416654,1,0,1,0,57,,3.5,0,1,0,2019,4288.57375
220,-4,0.862962890634678,1,0,1,0,57,0,9.1,0,1,0,2020,4288.57375
220,7,0,1,1,1,0,57,1,3.033333333,0,1,0,2023,4288.57375
220,6,0,1,1,1,0,57,0,3.266666667,0,1,0,2023,4288.57375
221,-3,0,0,0,1,0,52,1,3.466666667,1,0,0,2020,29.8825
221,-2,0,0,0,1,0,52,1,3.266666667,1,0,0,2021,29.8825
221,-1,8,0,0,1,0,52,1,2.7,1,0,0,2021,29.8825
221,0,43.4685852923952,0,0,1,0,52,0,3.033333333,1,0,0,2021,29.8825
221,1,144.972810173178,0,0,1,0,52,0,2,1,0,0,2021,29.8825
221,2,122.891658997741,0,0,1,0,52,0,2.5,1,0,0,2022,29.8825
221,3,253.95432109094,0,0,1,0,52,0,2.333333333,1,0,0,2022,29.8825
221,4,12.1044089349954,0,0,1,0,52,0,2.866666667,1,0,0,2022,29.8825
221,5,144.542123316322,0,0,1,0,52,0,2.166666667,1,0,0,2022,29.8825
221,6,0,0,0,1,0,52,0,3.033333333,1,0,0,2023,29.8825
221,7,0,0,0,1,0,52,1,3.033333333,1,0,0,2023,29.8825
221,-8,0,0,0,1,0,52,,3,1,0,0,2019,29.8825
221,-7,0,0,0,1,0,52,1,2.466666667,1,0,0,2019,29.8825
221,-6,0,0,0,1,0,52,1,3,1,0,0,2020,29.8825
221,-5,0,0,0,1,0,52,1,6.5,1,0,0,2020,29.8825
221,-4,0,0,0,1,0,52,1,4.866666667,1,0,0,2020,29.8825
222,-8,2.17523206980042,0,0,1,1,53,,3.5,0,0,0,2019,5735.20875
222,-7,1.75571638957344,0,0,1,1,53,0,2.966666667,0,0,0,2019,5735.20875
222,-6,1.23181043758869,0,0,1,1,53,0,3.7,0,0,0,2020,5735.20875
222,-5,1.09124362735707,0,0,1,1,53,0,14.46666667,0,0,0,2020,5735.20875
222,-4,0.16559292632548,0,0,1,1,53,0,9.1,0,0,0,2020,5735.20875
222,-3,1.33987625123497,0,0,1,1,53,0,6.533333333,0,0,0,2020,5735.20875
222,-2,0.240528298119925,0,0,1,1,53,0,5.7,0,0,0,2021,5735.20875
222,-1,0,0,0,1,1,53,0,5.066666667,0,0,0,2021,5735.20875
222,0,0.021537141084882,0,0,1,1,53,1,4.633333333,0,0,0,2021,5735.20875
222,1,1.48197395604824,0,0,1,1,53,0,3.066666667,0,0,0,2021,5735.20875
222,2,0.947505180173259,0,0,1,1,53,0,3.366666667,0,0,0,2022,5735.20875
222,3,1.74631481373716,0,0,1,1,53,0,2.966666667,0,0,0,2022,5735.20875
222,4,1.11094299749769,0,0,1,1,53,0,3.333333333,0,0,0,2022,5735.20875
222,5,1.34604167633828,0,0,1,1,53,0,2.866666667,0,0,0,2022,5735.20875
222,6,0,0,0,1,1,53,0,3.266666667,0,0,0,2023,5735.20875
222,7,0,0,0,1,1,53,1,3.033333333,0,0,0,2023,5735.20875
223,2,0.960185685069462,1,1,0,1,44,0,2.466666667,1,0,1,2022,10645.9825
223,3,0.967860880853411,1,1,0,1,44,0,2.4,1,0,1,2022,10645.9825
223,-8,1.11885586886884,1,0,0,1,44,,2.966666667,1,0,1,2019,10645.9825
223,-7,1.03623596976606,1,0,0,1,44,0,2.366666667,1,0,1,2019,10645.9825
223,-6,0.951122172143341,1,0,0,1,44,0,2.933333333,1,0,1,2020,10645.9825
223,-5,0.946325057363189,1,0,0,1,44,0,9.633333333,1,0,1,2020,10645.9825
223,-4,1.06658732531262,1,0,0,1,44,0,6.2,1,0,1,2020,10645.9825
223,4,1.34657557440095,1,1,0,1,44,0,2.9,1,0,1,2022,10645.9825
223,5,1.29514396628024,1,1,0,1,44,0,2.333333333,1,0,1,2022,10645.9825
223,6,0,1,1,0,1,44,0,2.766666667,1,0,1,2023,10645.9825
223,7,0,1,1,0,1,44,1,2.566666667,1,0,1,2023,10645.9825
223,-2,0.86311620369468,1,0,0,1,44,0,3.8,1,0,1,2021,10645.9825
223,-1,0.879991114018833,1,0,0,1,44,0,3.4,1,0,1,2021,10645.9825
223,0,1.14459421664464,1,0,0,1,44,0,3.333333333,1,0,1,2021,10645.9825
223,1,1.34108524037119,1,0,0,1,44,0,2,1,0,1,2021,10645.9825
223,-3,1.13776628883243,1,0,0,1,44,0,4.033333333,1,0,1,2020,10645.9825
224,-3,1.12056673799629,0,0,1,0,55,0,3.383333333,1,1,1,2020,16482.74875
224,-2,1.09126822672705,0,0,1,0,55,0,3.233333333,1,1,1,2021,16482.74875
224,-1,0.91710734837234,0,0,1,0,55,0,2.833333333,1,1,1,2021,16482.74875
224,0,0.994857122966216,0,0,1,0,55,0,2.966666667,1,1,1,2021,16482.74875
224,1,1.11245765364227,0,0,1,0,55,0,1.933333333,1,1,1,2021,16482.74875
224,-8,0.883723960179882,0,0,1,0,55,,3.083333333,1,1,1,2019,16482.74875
224,-7,0.970657882533094,0,0,1,0,55,0,2.566666667,1,1,1,2019,16482.74875
224,-6,1.12469711703881,0,0,1,0,55,0,3.283333333,1,1,1,2020,16482.74875
224,-5,0.949348936717852,0,0,1,0,55,0,5.383333333,1,1,1,2020,16482.74875
224,-4,0.942629790434681,0,0,1,0,55,0,4.516666667,1,1,1,2020,16482.74875
224,2,0.837670961889776,0,0,1,0,55,0,2.416666667,1,1,1,2022,16482.74875
224,3,1.10501108014523,0,0,1,0,55,0,2.35,1,1,1,2022,16482.74875
224,4,1.19876182666438,0,0,1,0,55,0,2.833333333,1,1,1,2022,16482.74875
224,5,1.29906548505752,0,0,1,0,55,0,2.466666667,1,1,1,2022,16482.74875
224,6,0,0,0,1,0,55,0,2.916666667,1,1,1,2023,16482.74875
224,7,0,0,0,1,0,55,1,2.583333333,1,1,1,2023,16482.74875
225,-8,1.09802971597171,0,0,1,0,58,,2.5,1,0,0,2019,9639.0925
225,-7,0.781349489072753,0,0,1,0,58,0,2.033333333,1,0,0,2019,9639.0925
225,-6,1.01946734093484,0,0,1,0,58,0,2.233333333,1,0,0,2020,9639.0925
225,-5,0.833505851302911,0,0,1,0,58,0,5.7,1,0,0,2020,9639.0925
225,-4,1.04605283121829,0,0,1,0,58,0,3.533333333,1,0,0,2020,9639.0925
225,-3,0.988084718556233,0,0,1,0,58,0,2.433333333,1,0,0,2020,9639.0925
225,-2,1.14052230539338,0,0,1,0,58,0,2.366666667,1,0,0,2021,9639.0925
225,-1,1.09298774754989,0,0,1,0,58,0,2.233333333,1,0,0,2021,9639.0925
225,0,0,0,0,1,0,58,0,2.466666667,1,0,0,2021,9639.0925
225,1,0,0,0,1,0,58,1,1.5,1,0,0,2021,9639.0925
225,2,0,0,0,1,0,58,1,1.9,1,0,0,2022,9639.0925
225,3,0,0,0,1,0,58,1,1.933333333,1,0,0,2022,9639.0925
225,4,0,0,0,1,0,58,1,2.6,1,0,0,2022,9639.0925
225,5,0,0,0,1,0,58,1,2,1,0,0,2022,9639.0925
225,6,0,0,0,1,0,58,1,2.333333333,1,0,0,2023,9639.0925
225,7,0,0,0,1,0,58,1,2.133333333,1,0,0,2023,9639.0925
226,-8,0.965090932264226,0,0,1,0,35,,3,1,0,1,2019,10003.66875
226,-7,1.00330691177674,0,0,1,0,35,0,2.466666667,1,0,1,2019,10003.66875
226,-6,0.963896370519066,0,0,1,0,35,0,3,1,0,0,2020,10003.66875
226,-5,1.01968890163421,0,0,1,0,35,0,6.5,1,0,0,2020,10003.66875
226,-4,0.992485881742136,0,0,1,0,35,0,4.866666667,1,0,0,2020,10003.66875
226,2,1.07921006480747,0,0,1,0,35,0,2.5,1,0,1,2022,10003.66875
226,3,1.41010066931694,0,0,1,0,35,0,2.333333333,1,0,1,2022,10003.66875
226,4,1.57578788282049,0,0,1,0,35,0,2.866666667,1,0,1,2022,10003.66875
226,5,2.107935651108,0,0,1,0,35,0,2.166666667,1,0,1,2022,10003.66875
226,6,0,0,0,1,0,35,0,3.033333333,1,0,1,2023,10003.66875
226,7,0,0,0,1,0,35,1,3.033333333,1,0,1,2023,10003.66875
226,-3,1.16860026977603,0,0,1,0,35,0,3.466666667,1,0,0,2020,10003.66875
226,-2,0.924207931215235,0,0,1,0,35,0,3.266666667,1,0,0,2021,10003.66875
226,-1,0.962722801072357,0,0,1,0,35,0,2.7,1,0,0,2021,10003.66875
226,0,1.11559071765546,0,0,1,0,35,0,3.033333333,1,0,0,2021,10003.66875
226,1,1.09010006953699,0,0,1,0,35,0,2,1,0,0,2021,10003.66875
227,-6,1.17607771996446,0,0,0,1,41,0,3.7,1,0,0,2020,2614.2575
227,7,0,0,0,0,1,41,1,2.966666667,1,0,0,2023,2614.2575
227,6,0,0,0,0,1,41,0,3.366666667,1,0,0,2023,2614.2575
227,5,0.189659970373997,0,0,0,1,41,0,2.8,1,0,0,2022,2614.2575
227,-5,1.25691520441273,0,0,0,1,41,0,9.933333333,1,0,0,2020,2614.2575
227,-8,0.34816386679583,0,0,0,1,41,,3.6,1,0,0,2019,2614.2575
227,4,0.135334793913759,0,0,0,1,41,0,3.166666667,1,0,0,2022,2614.2575
227,0,1.53224768409386,0,0,0,1,41,0,3.533333333,1,0,0,2021,2614.2575
227,-7,1.18320785156015,0,0,0,1,41,0,3.133333333,1,0,0,2019,2614.2575
227,2,1.75184349667162,0,0,0,1,41,0,3.066666667,1,0,0,2022,2614.2575
227,-1,1.4143824776251,0,0,0,1,41,0,3.533333333,1,0,0,2021,2614.2575
227,3,2.03426403099159,0,0,0,1,41,0,2.7,1,0,0,2022,2614.2575
227,1,2.43645088519398,0,0,0,1,41,0,2.4,1,0,0,2021,2614.2575
227,-2,1.22774057261,0,0,0,1,41,0,4.066666667,1,0,0,2021,2614.2575
227,-4,0.499950750834606,0,0,0,1,41,0,6.1,1,0,0,2020,2614.2575
227,-3,0.893561556197123,0,0,0,1,41,0,4.366666667,1,0,0,2020,2614.2575
228,-6,0,0,0,1,1,40,0,3.983333333,0,0,0,2020,171.76375
228,-5,0,0,0,1,1,40,1,7.283333333,0,0,0,2020,171.76375
228,-4,0,0,0,1,1,40,1,6.033333333,0,0,0,2020,171.76375
228,-3,0,0,0,1,1,40,1,4.366666667,0,0,0,2020,171.76375
228,-2,0,0,0,1,1,40,1,4.066666667,0,0,0,2021,171.76375
228,-1,0,0,0,1,1,40,1,3.766666667,0,0,0,2021,171.76375
228,0,7.07267977090626,0,0,1,1,40,1,3.983333333,0,0,0,2021,171.76375
228,1,12.334150832175,0,0,1,1,40,0,2.6,0,0,0,2021,171.76375
228,-8,6.57793044224989,0,0,1,1,40,,4.05,0,0,0,2019,171.76375
228,-7,1.42206955775011,0,0,1,1,40,0,3.316666667,0,0,0,2019,171.76375
228,2,12.0343203964748,0,0,1,1,40,0,2.933333333,0,0,0,2022,171.76375
228,3,12.79187255751,0,0,1,1,40,0,2.95,0,0,0,2022,171.76375
228,4,9.72865345569132,0,0,1,1,40,0,3.45,0,0,0,2022,171.76375
228,5,10.8575296009781,0,0,1,1,40,0,2.833333333,0,0,0,2022,171.76375
228,6,0,0,0,1,1,40,0,3.266666667,0,0,0,2023,171.76375
228,7,0,0,0,1,1,40,1,3.133333333,0,0,0,2023,171.76375
229,7,0,1,1,1,0,38,1,3.033333333,1,1,1,2023,10608.675
229,-3,1.52155099482263,1,0,1,0,38,0,4.066666667,1,1,1,2020,10608.675
229,-2,0.672213070906593,1,0,1,0,38,0,4.2,1,1,1,2021,10608.675
229,-1,1.01154573968945,1,0,1,0,38,0,3.7,1,1,1,2021,10608.675
229,0,0.912973580583815,1,1,1,0,38,0,3.666666667,1,1,1,2021,10608.675
229,1,2.01604912960384,1,1,1,0,38,0,2.266666667,1,1,1,2021,10608.675
229,2,0.741154762493902,1,1,1,0,38,0,3.2,1,1,1,2022,10608.675
229,3,1.13037019231902,1,1,1,0,38,0,2.933333333,1,1,1,2022,10608.675
229,4,1.26417295279571,1,1,1,0,38,0,3.433333333,1,1,1,2022,10608.675
229,5,1.73865350762466,1,1,1,0,38,0,2.766666667,1,1,1,2022,10608.675
229,6,0,1,1,1,0,38,0,3.333333333,1,1,1,2023,10608.675
229,-4,0.831691045300191,1,0,1,0,38,0,6,1,1,1,2020,10608.675
229,-8,0.816603392977917,1,0,1,0,38,,5.166666667,1,1,1,2019,10608.675
229,-7,1.46477670397104,1,0,1,0,38,0,4.233333333,1,1,1,2019,10608.675
229,-6,0.681482843050617,1,0,1,0,38,0,4.733333333,1,1,1,2020,10608.675
229,-5,1.00013620928156,1,0,1,0,38,0,8.666666667,1,1,1,2020,10608.675
230,-8,2.37927904104772,0,0,1,1,50,,3.5,0,1,0,2019,1375.56375
230,-7,3.64382239645382,0,0,1,1,50,0,2.966666667,0,1,0,2019,1375.56375
230,-6,1.45301880774337,0,0,1,1,50,0,3.7,0,1,0,2020,1375.56375
230,-5,0.523879754755096,0,0,1,1,50,0,14.46666667,0,1,0,2020,1375.56375
230,-4,0,0,0,1,1,50,0,9.1,0,1,0,2020,1375.56375
230,-3,0,0,0,1,1,50,1,6.533333333,0,1,0,2020,1375.56375
230,-2,0,0,0,1,1,50,1,5.7,0,1,1,2021,1375.56375
230,-1,0,0,0,1,1,50,1,5.066666667,0,1,1,2021,1375.56375
230,0,0.613886488357955,0,0,1,1,50,1,4.633333333,0,1,1,2021,1375.56375
230,1,0.258657586753068,0,0,1,1,50,0,3.066666667,0,1,1,2021,1375.56375
230,2,0,0,0,1,1,50,0,3.366666667,0,1,0,2022,1375.56375
230,3,0.614351752145257,0,0,1,1,50,1,2.966666667,0,1,0,2022,1375.56375
230,4,4.42848977373822,0,0,1,1,50,0,3.333333333,0,1,0,2022,1375.56375
230,5,6.16417087176076,0,0,1,1,50,0,2.866666667,0,1,0,2022,1375.56375
230,6,0,0,0,1,1,50,0,3.266666667,0,1,0,2023,1375.56375
230,7,0,0,0,1,1,50,1,3.033333333,0,1,0,2023,1375.56375
231,-4,1.01730547404292,1,0,1,0,42,0,5.933333333,1,1,1,2020,9970.76125
231,6,0,1,1,1,0,42,0,3.266666667,1,1,0,2023,9970.76125
231,-2,0.935147253676343,1,0,1,0,42,0,3.766666667,1,1,1,2021,9970.76125
231,7,0,1,1,1,0,42,1,2.933333333,1,1,0,2023,9970.76125
231,-5,0.956546823343102,1,0,1,0,42,0,9.266666667,1,1,1,2020,9970.76125
231,5,1.06971170330651,1,1,1,0,42,0,2.6,1,1,0,2022,9970.76125
231,3,1.08435752586093,1,1,1,0,42,0,2.566666667,1,1,0,2022,9970.76125
231,-7,1.03464116142586,1,0,1,0,42,0,3.033333333,1,1,0,2019,9970.76125
231,-1,1.05954898879963,1,0,1,0,42,0,3.5,1,1,1,2021,9970.76125
231,-3,0.893782307745058,1,0,1,0,42,0,3.9,1,1,1,2020,9970.76125
231,2,0.985820415667861,1,1,1,0,42,0,2.766666667,1,1,0,2022,9970.76125
231,-8,1.1080116876733,1,0,1,0,42,,3.933333333,1,1,0,2019,9970.76125
231,-6,0.995016303293793,1,0,1,0,42,0,3.466666667,1,1,1,2020,9970.76125
231,4,1.05022773461756,1,1,1,0,42,0,3.2,1,1,0,2022,9970.76125
231,1,1.23399003260659,1,0,1,0,42,0,2.233333333,1,1,1,2021,9970.76125
231,0,1.01402187320452,1,0,1,0,42,0,3.533333333,1,1,1,2021,9970.76125
232,-1,0.845544552490602,1,0,0,0,55,0,3.533333333,1,0,0,2021,8818.37625
232,-8,0.863580752749124,1,0,0,0,55,,3.6,1,1,0,2019,8818.37625
232,-7,1.74460802803691,1,0,0,0,55,0,3.133333333,1,1,0,2019,8818.37625
232,-6,0.930783600892511,1,0,0,0,55,0,3.7,1,0,0,2020,8818.37625
232,-5,1.01594667158821,1,0,0,0,55,0,9.933333333,1,0,0,2020,8818.37625
232,-4,1.31376793998782,1,0,0,0,55,0,6.1,1,0,0,2020,8818.37625
232,-3,1.16829898247991,1,0,0,0,55,0,4.366666667,1,0,0,2020,8818.37625
232,-2,0.11746947177492,1,0,0,0,55,0,4.066666667,1,0,0,2021,8818.37625
232,0,1.1471964580781,1,0,0,0,55,0,3.533333333,1,0,0,2021,8818.37625
232,1,1.93118092460616,1,0,0,0,55,0,2.4,1,0,0,2021,8818.37625
232,2,2.3567456650537,1,1,0,0,55,0,3.066666667,1,1,0,2022,8818.37625
232,3,2.38808249988199,1,1,0,0,55,0,2.7,1,1,0,2022,8818.37625
232,4,2.12060922213429,1,1,0,0,55,0,3.166666667,1,1,0,2022,8818.37625
232,5,1.09910030205391,1,1,0,0,55,0,2.8,1,1,0,2022,8818.37625
232,6,0,1,1,0,0,55,0,3.366666667,1,1,0,2023,8818.37625
232,7,0,1,1,0,0,55,1,2.966666667,1,1,0,2023,8818.37625
234,-8,1.18245092487731,1,0,0,0,32,,3.5,0,1,1,2019,3814.56
234,-7,1.32242512897949,1,0,0,0,32,0,2.966666667,0,1,1,2019,3814.56
234,-6,1.13778260140095,1,0,0,0,32,0,3.7,0,1,1,2020,3814.56
234,-5,0.599267019000881,1,0,0,0,32,0,14.46666667,0,1,1,2020,3814.56
234,-4,1.12867276959859,1,0,0,0,32,0,9.1,0,1,1,2020,3814.56
234,-3,2.1543638060484,1,0,0,0,32,0,6.533333333,0,1,1,2020,3814.56
234,-2,0.402945555975001,1,0,0,0,32,0,5.7,0,1,1,2021,3814.56
234,-1,0.0720921941193742,1,0,0,0,32,0,5.066666667,0,1,1,2021,3814.56
234,0,0.325400570445871,1,0,0,0,32,0,4.633333333,0,1,1,2021,3814.56
234,1,0.662427645652447,1,0,0,0,32,0,3.066666667,0,1,1,2021,3814.56
234,2,0.225845182668512,1,1,0,0,32,0,3.366666667,0,1,1,2022,3814.56
234,3,1.2951192273814,1,1,0,0,32,0,2.966666667,0,1,1,2022,3814.56
234,4,1.31561700432029,1,1,0,0,32,0,3.333333333,0,1,1,2022,3814.56
234,5,0,1,1,0,0,32,0,2.866666667,0,1,1,2022,3814.56
234,6,0,1,1,0,0,32,1,3.266666667,0,1,1,2023,3814.56
234,7,0,1,1,0,0,32,1,3.033333333,0,1,1,2023,3814.56
235,7,0,0,0,1,1,29,1,2.811111111,0,0,0,2023,8416.12625
235,6,0,0,0,1,1,29,0,3.111111111,0,0,0,2023,8416.12625
